weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
846.0,2024-02-05 05:00,,,18.26274000777682,24.0,9.965981920185765,246.31298975573105,445.0,,1012.7779927039866
847.0,2024-02-05 06:00,London,,,,21.940554979521778,74.23908281780966,3930.0,Clear,984.3701465027084
848.0,Unknown,,Summer,17.678468783211503,63.0,24.471171819598105,34.951861142622384,3378.0,Rain,1010.5002084783912
849.0,2024-02-05 08:00,,Summer,15.371185048394786,31.0,19.282010905285425,19.371645214557766,6608.0,,1046.7106038194652
850.0,05/02/2024 09AM,,Autumn,9.595389590767617,62.0,116.67900696989173,125.2665743000039,3539.0,,1003.9169522215301
851.0,05/02/2024 10AM,London,,9.146462434739867,53.0,11.2999110917074,32.666246267502544,21324.0,Clear,1009.8375654480967
852.0,05/02/2024 11AM,London,Summer,2.32366047574747,,14.268149947114816,17.443882309200234,7004.0,Clear,1035.9707913390882
853.0,2024-02-05T12:00Z,London,Winter,10.364476332135427,65.0,20.14334876852555,106.48163459825746,7473.0,,1035.3115322626654
854.0,2024-02-05 13:00,London,Spring,24.5822860923546,69.0,26.305286959144322,,3718.0,Storm,994.4105941225722
855.0,2024-02-05T14:00Z,,Spring,34.94178969277307,61.0,,168.65444097043087,545.0,Clear,974.997253826438
856.0,2099-13-40 25:61,London,Winter,5.862331195551979,129.0,0.278681581966852,215.15111397648755,1504.0,Storm,965.7078798729559
857.0,2024-02-05T16:00Z,London,Winter,-0.3852163288936179,43.0,2.4140321065641213,40.48534052800244,46069.0,Storm,992.5359627846932
858.0,2024-02-05T17:00Z,London,,3.937612200285992,73.0,12.901238024846654,44.04632359628366,4537.0,,1049.287821781664
859.0,2024-02-05T18:00Z,London,,18.985549706493146,30.0,18.202896627280335,206.48635735610088,2522.0,Fog,985.4909799091328
860.0,2099-13-40 25:61,,Winter,14.855980411576585,25.0,15.800020955802129,74.82139164103664,6441.0,,1008.2611930067001
861.0,2024-02-05 20:00,London,Autumn,22.62836449665277,72.0,7.109077061703611,15.201855887984346,285.0,Storm,975.6832212820007
862.0,2024-02-05T21:00Z,,Winter,6.301788524745717,70.0,115.47991409439062,47.94171251961821,2756.0,Snow,987.7919481189722
863.0,2024-02-05T22:00Z,,Spring,35.30613556367096,78.0,8.312438913527654,39.780128305806045,7641.0,Snow,1006.7918279493135
864.0,05/02/2024 11PM,,Spring,4.121479410850048,87.0,4.476227712894571,231.48915056715387,48319.0,Storm,1011.44793840653
865.0,06/02/2024 12AM,London,,18.679615766801437,20.0,23.980976805361898,69.991593121097,2236.0,Storm,1033.9079612482583
866.0,Unknown,London,Autumn,,83.0,76.52837135464858,9.963970668159421,2197.0,,984.5032107446568
867.0,2024-02-06T02:00Z,London,Winter,14.439722985633026,38.0,11.355928098554458,41.68937861208057,1758.0,Rain,1037.8281432900937
868.0,2024-02-06 03:00,,Winter,52.260245830617976,64.0,8.668934226050325,68.00795239896803,7803.0,,1015.9153154537009
869.0,Unknown,,Winter,56.04676803397074,95.0,25.44060136008008,51.074262151011084,4392.0,Rain,986.9679425277725
870.0,2024-02-06T05:00Z,,Spring,27.136285486514325,23.0,9.980715370760466,61.093214383114834,613.0,Storm,1038.5127126045797
871.0,Unknown,,,41.03736322379243,22.0,13.713042706322028,69.37607023985859,7951.0,Clear,1034.5946837241593
872.0,06/02/2024 07AM,,Autumn,14.594187274652496,35.0,16.617436933510625,7.402159949345597,4049.0,Fog,1033.6102849470512
873.0,2024-02-06T08:00Z,London,,14.872223916562916,83.0,25.746869139581726,40.45274874332165,2637.0,Snow,1009.6771036819116
874.0,2024-02-06 09:00,London,Autumn,10.6043384392673,74.0,7.851779016264314,30.95670278095288,7015.0,,1011.4141246805215
875.0,2024-02-06 10:00,London,Spring,20.589317594327536,120.0,24.17749286202765,71.83414657098947,360.0,Fog,1027.6029285244351
876.0,2024-02-06 11:00,London,Autumn,30.933778190121828,87.0,6.285545683685219,205.65243520098818,30069.0,,951.6408938524502
877.0,,,Spring,22.130819992810174,81.0,29.75102845687821,4.356395814205172,9716.0,Storm,1012.6463534923515
878.0,,London,Summer,10.830725647424632,42.0,4.813908386251063,31.376765964273954,5214.0,Rain,1035.588847803293
879.0,2099-13-40 25:61,,,-6.066358832091915,93.0,19.311892125230603,13.105673235234159,1257.0,Storm,983.067578790095
880.0,2024-02-06 15:00,London,,48.707297101066956,30.0,8.977825322557687,9.598183356172907,2368.0,Fog,978.1294973626407
881.0,2024-02-06T16:00Z,,Autumn,15.198936530357445,36.0,15.708562867475107,29.333307137846756,92.0,,1003.1641361851848
,2099-13-40 25:61,,,10.097990030643803,53.0,6.019293806599789,78.00055676667412,9948.0,Fog,967.7578041025149
883.0,2024-02-06 18:00,London,Summer,,46.0,15.362712560957078,74.30333920637287,6429.0,Snow,1003.2239134371592
884.0,Unknown,London,Autumn,-22.09519405922575,77.0,127.6742634031595,60.8233628263998,1392.0,Snow,955.9806946454846
885.0,2024-02-06T20:00Z,,,14.713366869280984,46.0,21.43687248009976,164.51559204317198,3308.0,Fog,1004.3833103939003
886.0,2024-02-06T21:00Z,,,9.485393805669164,55.0,8.590073949244994,71.5883455988026,1878.0,Clear,
887.0,Unknown,,,10.498736149646325,90.0,20.128799797988954,19.036633119910775,2395.0,Rain,1048.984640923766
888.0,06/02/2024 11PM,London,Summer,30.063992175201605,46.0,7.588695075726859,76.78342535976718,38067.0,Rain,959.9065501696177
889.0,2024-02-07T00:00Z,,Autumn,18.330645835334245,146.0,,51.03237096268218,7548.0,Fog,993.7811247598272
890.0,Unknown,,Winter,,47.0,4.258812289389219,58.89375347591313,,Storm,972.0306446149882
891.0,2024-02-07T02:00Z,London,Winter,17.794336642385886,30.0,9.400874593249696,43.101448222038805,1773.0,Snow,974.0768431435055
892.0,07/02/2024 03AM,London,Autumn,15.36987243576261,95.0,4.443073824364142,15.684449571273236,2568.0,,976.7005174976827
,Unknown,London,Spring,32.418315782834824,84.0,22.498096034176317,55.268469044048246,2432.0,Fog,1009.8736602827782
894.0,Unknown,,Summer,8.968740517973808,47.0,23.64679853835034,29.0167138608666,407.0,Snow,968.2828186061172
895.0,07/02/2024 06AM,London,,21.587178963469945,60.0,5.327279643769101,50.945051108949315,43195.0,Clear,986.760718057853
896.0,Unknown,,Winter,15.728400360371092,87.0,6.867904070096156,43.43837705881689,7087.0,Fog,1034.5663512000651
897.0,2099-13-40 25:61,,Summer,31.30994629848404,65.0,12.531264429419146,69.49557414720348,5152.0,Rain,950.5760031127592
898.0,2099-13-40 25:61,London,Autumn,7.614742478110457,88.0,4.476889019590601,74.78766798700322,45295.0,Snow,951.2916331445455
899.0,07/02/2024 10AM,,,4.672864112795725,66.0,78.24816447421296,53.588590687705775,8432.0,Fog,1044.9837820196271
900.0,07/02/2024 11AM,,Autumn,16.72574961448869,48.0,6.330114453260242,25.25828762949626,6653.0,Storm,955.1402275981137
901.0,Unknown,,Summer,46.01552246296364,62.0,22.818692165627418,12.18452281188056,1473.0,Storm,1047.5130997676627
902.0,Unknown,,Winter,,91.0,23.41180178540242,55.0238199052128,6395.0,Clear,1006.3173026593798
903.0,2024-02-07T14:00Z,London,Autumn,16.739543741189557,59.0,2.498860714756442,35.9830405321729,2203.0,Clear,1045.7361878447598
904.0,07/02/2024 03PM,London,Autumn,24.228446310072297,37.0,18.661652294090246,247.82566535933657,6892.0,,
905.0,Unknown,London,Winter,-22.634863536073844,99.0,21.275269258451164,56.27346988779649,5548.0,Clear,953.9625838455866
906.0,Unknown,,Autumn,-0.7932116175308526,55.0,53.027878460265285,56.08260124033177,9742.0,Rain,950.0973014402721
907.0,2024-02-07T18:00Z,,Spring,17.508404275200945,90.0,22.330097185971198,45.626285879487796,5313.0,Storm,1022.7361150384061
908.0,2024-02-07T19:00Z,London,Winter,19.31973275603069,70.0,25.287396419925507,56.328923131513264,921.0,Rain,962.1381275797976
909.0,2024-02-07T20:00Z,,Spring,13.122998578523172,71.0,27.987036187981495,7.367351713827688,4618.0,Clear,1010.3070398854045
910.0,2024-02-07T21:00Z,,,22.92365457000573,66.0,5.972271901688803,50.453726234893665,7589.0,Clear,1015.6774918980041
911.0,,,Summer,10.593286730459797,89.0,143.34784418930045,56.36270344592188,8870.0,Fog,1004.9955748874008
912.0,07/02/2024 11PM,,,12.549093391197207,33.0,132.9256523027151,57.63623101586468,8752.0,,1040.752998149194
913.0,2024-02-08T00:00Z,,Autumn,5.472194861634302,61.0,6.642693958065923,22.730448018238405,1316.0,Fog,995.7040212966124
914.0,08/02/2024 01AM,,Autumn,15.366090742612315,62.0,28.739747822866708,21.5737819984761,6309.0,Rain,1038.8836074374103
915.0,2024-02-08T02:00Z,,Spring,19.845811568436638,59.0,0.9998017273031856,73.20170299975871,9715.0,,1021.4675366088351
916.0,,,,-2.629031531984122,90.0,20.995148380909427,63.36130852263893,23902.0,Storm,975.5708076965573
917.0,08/02/2024 04AM,London,Autumn,24.260856152135673,56.0,12.626137849842735,53.589345990383194,9477.0,Snow,991.8747080080898
918.0,2024-02-08T05:00Z,London,Autumn,7.32318814184286,52.0,3.244135029585612,18.593183332984815,6947.0,Storm,982.1678953252759
919.0,Unknown,London,,9.586594760062837,32.0,19.23462485007548,12.500193150152255,4179.0,Storm,1009.876136696867
920.0,08/02/2024 07AM,,Winter,18.48330377093081,23.0,18.0858278153041,72.35600431080206,39087.0,Snow,
921.0,2099-13-40 25:61,,,14.826445402281385,86.0,11.862207873997722,206.06198546506442,46127.0,Storm,996.1690509934358
922.0,2099-13-40 25:61,London,Autumn,47.6136933252443,65.0,1.942475474768024,45.234873777936066,2666.0,Snow,961.1842792794264
923.0,2099-13-40 25:61,London,,26.592082263428104,74.0,22.525140535764955,32.51622760401222,7180.0,Fog,982.9348159173146
924.0,2024-02-08 11:00,London,Spring,12.559050859277775,25.0,2.471715967902739,,8582.0,Clear,1042.6755191130928
925.0,2024-02-08T12:00Z,,Summer,26.03324025587888,23.0,4.097176566454176,15.019235611556185,4514.0,Storm,1009.160246895333
926.0,2024-02-08 13:00,,,18.697837980069345,143.0,23.706809846999764,58.8247469989679,1584.0,Fog,1037.9210839295863
927.0,08/02/2024 02PM,,Autumn,12.955390616135233,97.0,23.348671566048292,65.4788462593483,49901.0,,1024.833937340543
928.0,2024-02-08 15:00,London,Autumn,4.489895451173716,25.0,2.906647339925187,173.37223225228956,35281.0,Storm,1007.1345022833891
929.0,Unknown,,Winter,16.26301496844214,,0.7125838019069319,14.955460706420318,1297.0,Fog,956.8694448136642
930.0,2099-13-40 25:61,London,Spring,1.8144573106923385,20.0,7.45386623291033,48.035362043439406,4901.0,,1047.5198384695668
931.0,Unknown,London,Winter,13.248614792645688,36.0,15.471747729991458,58.83507949793462,7735.0,,991.3634925739864
932.0,2099-13-40 25:61,London,Summer,13.460164658627548,70.0,8.59346975696181,72.32222753998086,6219.0,Snow,1005.0326064574867
933.0,2099-13-40 25:61,London,Summer,12.23999995082954,98.0,7.202184419215661,69.0415367156937,7605.0,Storm,970.2442762756895
934.0,08/02/2024 09PM,,,10.277744980795532,-3.0,19.703210900810106,28.29648934075326,7311.0,Storm,997.1330229480319
935.0,08/02/2024 10PM,London,Autumn,3.7461588803609427,82.0,11.94769166011691,34.54924521676478,8126.0,Storm,953.5260325662566
936.0,Unknown,,Summer,55.66657797951521,20.0,11.462423522154326,26.67523762392637,382.0,Rain,982.6778055000067
937.0,09/02/2024 12AM,,Spring,18.213560594068962,75.0,5.437467170342868,31.635229788936172,8550.0,Clear,1030.7108233623903
938.0,2024-02-09T01:00Z,London,Summer,12.420612082154433,30.0,0.4457286372425029,6.937337365894045,31270.0,Rain,1029.5361438097239
939.0,2024-02-09T02:00Z,London,Autumn,4.339169432307905,66.0,74.23822835122883,15.727473938062655,3022.0,,1017.717760083584
940.0,2099-13-40 25:61,,Winter,11.385820721316897,50.0,22.28123261185184,69.94025850635273,45222.0,Clear,1013.9217524027416
941.0,Unknown,,Winter,12.153835525083444,67.0,6.480878914074772,5.164475278447522,93.0,Rain,1032.1146018371783
942.0,09/02/2024 05AM,London,,6.918757085995056,92.0,4.744419527684169,76.30766406931728,4723.0,Clear,1019.8250443560469
943.0,2024-02-09T06:00Z,London,Autumn,49.144931069465144,91.0,,78.22112945012171,7896.0,Storm,964.126801667434
944.0,2024-02-09 07:00,,Spring,9.059774244385132,25.0,26.60713433748533,34.54760013371879,9619.0,,1032.384619318424
945.0,Unknown,,Spring,9.8933415921076,91.0,2.3921647266863344,36.081443137295686,8979.0,,955.8579190438029
946.0,09/02/2024 09AM,,Spring,17.403118558189277,61.0,14.689232794127886,66.73735466421384,1786.0,Fog,964.8939777306416
947.0,Unknown,,Autumn,10.460940254770367,68.0,29.901033655085435,56.83155957882293,9303.0,,966.5952380303456
948.0,2024-02-09 11:00,London,,10.462111641339376,65.0,63.06758031922058,54.43232468366139,3262.0,Fog,1028.811688578073
949.0,2024-02-09 12:00,,Autumn,14.736587106055474,31.0,0.7151448484405065,3.4281889815432365,8025.0,Clear,973.8645625578539
950.0,09/02/2024 01PM,,Spring,35.8991779516964,93.0,13.776066068117998,,1282.0,Fog,994.6315271035858
951.0,2024-02-09T14:00Z,London,Winter,24.493504305064686,27.0,79.370466473828,0.22664023589934246,4431.0,Fog,
952.0,09/02/2024 03PM,,Winter,40.92244798835281,90.0,11.4897945714873,6.117623971532149,4982.0,Rain,980.9893092926033
953.0,Unknown,London,,-19.900768650876127,55.0,27.464769767279137,34.8615104407093,8955.0,,982.1890330330272
954.0,2024-02-09 17:00,,Winter,1.7788512275184,59.0,107.820335535083,31.471711109080687,7298.0,Snow,1031.749180075236
955.0,2024-02-09T18:00Z,,Winter,14.15771604729349,38.0,133.1066191006438,72.99030460722918,8081.0,,
956.0,Unknown,London,,8.67191769416786,29.0,26.00642841604287,11.112137195889966,1824.0,,1034.3706147782784
957.0,09/02/2024 08PM,,,15.55835351025847,120.0,105.78482949391835,14.790821254750659,7441.0,Snow,1042.2522734932288
958.0,2099-13-40 25:61,London,Winter,20.031958012750053,93.0,2.996599037853944,71.57169224676124,6862.0,Rain,986.7257357686779
959.0,2024-02-09 22:00,,Summer,23.446736727485778,22.0,8.573317050242013,204.34172001475184,4283.0,Fog,998.1771742259529
960.0,2024-02-09T23:00Z,London,Summer,11.33569540807228,57.0,27.43646953139681,188.11561792923146,5615.0,Rain,995.6924815901369
961.0,Unknown,London,Summer,3.196898946184609,69.0,9.83211855987593,11.296477473743787,7768.0,Rain,1033.2445117671211
962.0,2099-13-40 25:61,,Autumn,0.7156629934969168,78.0,97.73981426535187,79.73681717070922,8225.0,Storm,
963.0,10/02/2024 02AM,London,Summer,15.603756372259692,69.0,17.153022848446838,38.93738437616732,4361.0,,968.1761689583066
964.0,2024-02-10T03:00Z,London,Spring,13.02296039080189,38.0,26.340676123349404,78.51667385705775,1069.0,Snow,1034.507199025981
965.0,2099-13-40 25:61,,Autumn,1.6089988267764586,55.0,20.427385882261554,,6952.0,,1015.2747186480245
966.0,2024-02-10 05:00,,Summer,25.641284356936133,96.0,5.11077059517948,175.31387536711517,7591.0,,1025.3897960790973
967.0,Unknown,,Summer,-19.364146743022925,20.0,11.594892457655652,67.3362449825201,6912.0,Clear,962.4409121563625
968.0,10/02/2024 07AM,,Winter,34.83964750417482,68.0,69.38717776769688,2.7344733999762827,6333.0,Storm,958.4912182266008
969.0,2099-13-40 25:61,London,Spring,17.985724526812536,92.0,25.597341866076068,57.25666255928915,3918.0,Fog,981.1302375095455
,2099-13-40 25:61,,Summer,4.954151797155506,47.0,16.687285885118836,69.20562800236927,9615.0,Clear,1018.0311055667349
971.0,Unknown,London,Spring,9.610337963665087,75.0,4.667468549261406,17.064437216429624,8980.0,Rain,958.0411250387638
972.0,2099-13-40 25:61,,Autumn,20.02786152204162,32.0,21.645601385458658,21.376088339513977,5518.0,Fog,1009.0803238063588
973.0,2024-02-10 12:00,,Winter,19.604479012789596,58.0,27.67636240624089,29.62185585434672,2566.0,Fog,978.6196876353572
974.0,2024-02-10T13:00Z,London,,20.245386054997248,43.0,0.9751550519603436,64.62474978031366,8581.0,Clear,1042.344874034915
975.0,Unknown,,Spring,18.631081950500814,78.0,106.26944479684701,34.83589633374954,5708.0,,1030.0750774800672
976.0,2024-02-10T15:00Z,,Spring,11.893455445000738,93.0,3.0587556788201287,105.52445093482449,,,982.2684626160991
977.0,2024-02-10T16:00Z,London,Summer,14.2052638582906,52.0,13.19858138749938,79.01179877402564,1220.0,Rain,983.0374310468898
978.0,2024-02-10T17:00Z,,,9.41375377522106,56.0,19.81563275220361,53.80294631067389,2726.0,Fog,955.6043738150889
,Unknown,,,22.4515313262135,77.0,25.027512693233234,56.45606437170719,1957.0,,1018.4514305458611
980.0,10/02/2024 07PM,,Summer,6.772564169735322,,22.856718686957677,175.05616362704615,2540.0,Storm,978.6180511428964
,10/02/2024 08PM,,Winter,-26.374697523682933,82.0,3.9848397946745884,19.32382959026251,1993.0,Rain,1034.4972986435798
982.0,10/02/2024 09PM,London,Spring,20.25121737999762,29.0,3.9814180694533405,17.601520793888135,1305.0,Rain,951.6085356217717
983.0,2024-02-10 22:00,,Autumn,16.81464339629572,72.0,1.512133307076321,78.67789494892625,2593.0,,964.5804060864848
984.0,2024-02-10T23:00Z,,Winter,30.479165108162913,94.0,29.077369127558978,55.99877388983637,6688.0,Storm,1028.084023807836
985.0,2024-02-11 00:00,London,,17.329010137786277,84.0,22.640059529780128,0.7749936472702235,2241.0,Rain,957.9716101007098
986.0,2024-02-11 01:00,London,,40.250665183676674,93.0,123.37450671582151,12.81561351073508,4676.0,Snow,1023.5350530800788
987.0,2099-13-40 25:61,London,Autumn,17.140971941994334,136.0,9.249336713376461,142.22848316951013,4922.0,Rain,1017.5205504804412
988.0,Unknown,London,Autumn,1.7684237252649542,62.0,28.190503251935382,44.39341499707429,6734.0,Storm,984.5852779336934
,Unknown,London,Winter,18.703172557024377,99.0,95.30504523457532,49.715336901630124,8832.0,Storm,1007.292845592542
990.0,2024-02-11 05:00,,Summer,19.372354724671457,92.0,23.27242094311057,40.79516258652623,3492.0,Fog,994.4601063063001
991.0,2024-02-11 06:00,,Autumn,51.184163993433884,17.0,9.536688791545515,8.788644444218692,2591.0,Fog,1019.568598384251
992.0,Unknown,,Summer,9.402123951112857,78.0,0.07915611241670506,44.55934923730421,8876.0,Snow,1028.3620499757174
993.0,2024-02-11T08:00Z,,Spring,59.35943976753549,67.0,4.5294345700469085,62.783856303288694,4736.0,,1012.7657343201124
994.0,11/02/2024 09AM,,Autumn,21.276444348221183,52.0,16.816784306985124,52.58144945525384,9874.0,Storm,987.4106636340437
995.0,2024-02-11T10:00Z,London,,17.495519073601947,37.0,26.513899010517367,31.750012677109282,7801.0,,951.8901735981627
996.0,2024-02-11 11:00,London,,9.837631365850132,34.0,23.38600349120253,78.48810181560138,786.0,Fog,1008.7207301314392
,2099-13-40 25:61,London,Spring,17.044842850655606,28.0,10.312114727005099,74.81761987184,6794.0,Snow,988.101616831158
998.0,2024-02-11 13:00,London,Summer,21.153473669311946,86.0,28.012882370909637,206.76385014243505,5994.0,Storm,992.361837723383
999.0,2099-13-40 25:61,,Winter,1.9956262955531798,41.0,23.131807511370717,,6418.0,Rain,967.468327874679
1000.0,2024-02-11T15:00Z,,Autumn,13.270173993797865,94.0,9.544090013902483,18.566342877582116,31288.0,Storm,953.5131568110083
1001.0,2024-02-11 16:00,,Summer,18.6642178197622,39.0,101.68619942002597,72.50159876708895,5902.0,Storm,982.8450182241402
1002.0,2024-02-11T17:00Z,,Spring,9.629950330748901,74.0,4.566309997875936,119.11845280912522,4610.0,Clear,997.9981435093
1003.0,2024-02-11T18:00Z,London,Spring,22.63475751168839,144.0,26.910551633572908,56.666705114383916,21590.0,Storm,999.5617779378025
1004.0,Unknown,London,Summer,24.777392866316944,114.0,12.901998361115384,147.27465518539486,9344.0,Fog,973.924062366121
1005.0,,London,,15.497481985219963,72.0,,181.57365581042734,3613.0,Clear,1011.5760594888869
1006.0,2024-02-11T21:00Z,London,Autumn,17.435417714998525,77.0,26.072541767571916,25.428089055415306,168.0,Rain,951.5899651128814
1007.0,2099-13-40 25:61,London,Autumn,42.2921163186596,65.0,26.620857070716184,36.72505886476999,2496.0,Rain,951.1928444417957
1008.0,Unknown,,Spring,21.05432880330464,21.0,22.363571538997025,102.99973246969098,1575.0,Storm,1040.2317869338647
1009.0,Unknown,London,Winter,18.76592876903317,42.0,19.661034164689305,0.028186844328921268,9057.0,,1007.1187069570071
1010.0,2099-13-40 25:61,London,Summer,-25.405428950038555,49.0,25.489131575933797,23.989695344661115,4054.0,Storm,962.9074651198171
1011.0,Unknown,,Autumn,47.156082299511695,33.0,25.308357918600297,65.1835315717638,7980.0,,1045.820414820522
1012.0,12/02/2024 03AM,London,,3.633394414747139,57.0,24.353578790879737,33.22258858058411,9974.0,Storm,1006.0077270754325
,2024-02-12 04:00,,,22.567989561897,98.0,18.157072514598866,248.97696728139826,8749.0,Storm,959.6039632668266
1014.0,2099-13-40 25:61,,,5.237333889741269,53.0,25.12645355473702,71.01669799039377,82.0,,1023.2821867907412
1015.0,12/02/2024 06AM,London,Autumn,13.263517560039599,91.0,70.97895015614611,47.08919282898205,8851.0,Clear,975.6340621048297
1016.0,12/02/2024 07AM,London,Autumn,11.289826038686794,80.0,19.37630242168135,44.50434071083891,1097.0,,984.2768334758783
1017.0,2099-13-40 25:61,,Autumn,13.226171225520737,,94.67542263203721,71.74792193824851,641.0,Snow,990.6982993102456
1018.0,,London,Autumn,-22.40327033230895,62.0,2.6201129067043505,231.14234542225014,5357.0,Storm,1045.6185069723942
1019.0,2024-02-12T10:00Z,,,27.767652632157407,94.0,113.42285781186433,24.924137825322845,8649.0,Rain,1003.3921938336334
1020.0,2024-02-12T11:00Z,London,Autumn,9.081344531853366,91.0,25.176873726683205,18.64177790541106,45432.0,Snow,983.243516888198
1021.0,2024-02-12T12:00Z,,Summer,13.729915294388194,33.0,15.987868212160796,65.60044507530574,2442.0,Clear,956.8903860065591
1022.0,12/02/2024 01PM,London,Winter,15.172253453016891,71.0,8.12645678400026,38.92350883492234,2824.0,Clear,1049.3310157463961
1023.0,2024-02-12 14:00,London,Winter,18.88949396230748,49.0,4.389317176533694,62.2887478316449,8446.0,Clear,1030.815548553088
1024.0,2024-02-12 15:00,London,,11.079790098627985,70.0,3.418496058164575,39.59061544096896,8744.0,,1042.9428524286327
1025.0,2099-13-40 25:61,London,Winter,29.067166994103978,63.0,5.876714135173582,52.00842930407131,2030.0,Storm,1011.2434392637931
1026.0,Unknown,London,Winter,4.141545635310905,-9.0,17.03011422401982,28.14348086702416,2659.0,Storm,983.2985552996827
1027.0,2024-02-12T18:00Z,,Winter,1.1757265231726581,50.0,24.235495476528783,60.94295796666241,7037.0,Clear,963.389520369108
1028.0,2024-02-12 19:00,,Winter,14.576071823433573,54.0,21.319859665485783,71.02032876335302,6691.0,Clear,1022.3079419067262
1029.0,12/02/2024 08PM,,,17.555099947328582,23.0,12.840396265683768,4.634633843313853,3220.0,Storm,1013.8649521792468
1030.0,12/02/2024 09PM,,,21.63508670420908,,18.033872283443124,35.651019974654105,48883.0,Fog,1020.7479560551293
1031.0,2099-13-40 25:61,,Summer,46.40098821695736,149.0,27.409298312625406,77.01853534775515,2017.0,Fog,1026.0071629875545
1032.0,Unknown,London,Spring,17.122393566534925,55.0,126.45841958133337,,2684.0,Clear,1015.9923902112141
1033.0,2024-02-13T00:00Z,London,Autumn,9.679466025580588,95.0,16.658670954681508,69.47993760094305,8195.0,Rain,985.2872241417252
1034.0,13/02/2024 01AM,,Autumn,32.8155799443671,20.0,133.16036498720462,52.38785791569551,688.0,Clear,965.4945993784293
1035.0,Unknown,London,Winter,21.916078874692268,59.0,28.262619362047047,17.650144118091433,3138.0,Storm,972.0650951551864
1036.0,2099-13-40 25:61,London,Summer,15.12927674865366,44.0,18.159756373970442,238.62895672596724,6515.0,Fog,995.8245830996449
1037.0,13/02/2024 04AM,,,5.199543608681077,59.0,21.776268898993145,40.562934219004916,9812.0,Fog,998.7283300545134
1038.0,Unknown,London,Spring,21.755057743137584,24.0,24.99791988216061,19.854008875345805,6406.0,Storm,973.6092544438325
1039.0,13/02/2024 06AM,London,Spring,-3.8358381716175884,21.0,,13.595967438460805,5974.0,Clear,
,13/02/2024 07AM,,Autumn,12.308291135168501,93.0,25.245081396405485,14.830326940678322,1701.0,Fog,1013.3773131334854
1041.0,13/02/2024 08AM,,Autumn,27.009312901383083,98.0,28.026138207625657,47.00411515174329,,Fog,970.589323981871
1042.0,13/02/2024 09AM,London,Winter,43.83077056336636,96.0,9.599575790468114,,7938.0,Rain,994.9242842311285
1043.0,2024-02-13 10:00,,Summer,23.576633217389926,24.0,4.305238764452718,4.065015189772065,35793.0,,1043.9209581805378
,Unknown,,Autumn,-18.30185278179252,21.0,20.916070013579695,22.818575323304316,8796.0,Fog,1006.7843650593371
1045.0,2024-02-13T12:00Z,London,,-7.4278709234407785,77.0,29.3249546554183,28.69091070647641,7612.0,Snow,1036.7996470942737
1046.0,Unknown,London,Autumn,2.553262460577697,43.0,24.75954699136206,27.463474338307165,4553.0,Storm,1008.3544083835848
1047.0,Unknown,London,Autumn,12.541641373540896,68.0,24.478484369637314,74.39332349969804,5248.0,,959.5482198195546
1048.0,2099-13-40 25:61,,,13.855185999076504,95.0,26.76631015276818,17.744784202147663,37840.0,Storm,1021.2339577722444
,2099-13-40 25:61,,Summer,15.493624304350332,40.0,5.535608157154699,42.59223847987015,8930.0,Rain,998.4637511184116
1050.0,2024-02-13T17:00Z,,Summer,14.214969129040675,61.0,27.51530190815012,52.99368749295876,788.0,Rain,970.5385893096621
1051.0,Unknown,,,-19.287717030865025,22.0,0.6048025290703052,63.926103937081955,6911.0,Fog,991.8470304641021
1052.0,2024-02-13T19:00Z,London,Autumn,25.479748308448496,38.0,16.802774259434628,46.90087661324368,3946.0,Fog,971.4618905196795
,2099-13-40 25:61,,Winter,7.414529100846929,75.0,12.480878554812158,,35129.0,,978.851750472825
1054.0,2099-13-40 25:61,,Summer,19.290209208874913,95.0,125.58584731874885,72.90872533071334,1395.0,Clear,978.4627407224273
1055.0,13/02/2024 10PM,London,Summer,29.5949110714377,25.0,24.125856229452467,78.05549260288335,3036.0,Fog,1004.2258871179586
1056.0,2024-02-13T23:00Z,London,,5.8629096191709245,82.0,22.678842847451655,47.42673295939569,9833.0,Fog,991.8331669773606
1057.0,Unknown,London,Spring,7.266644505469169,46.0,28.28387013568966,76.66204280335302,8868.0,Snow,952.6917720165567
1058.0,2024-02-14 01:00,,Winter,6.836853820901492,49.0,0.0010524791909161113,54.30185359069745,5707.0,Rain,1016.9519737926967
1059.0,Unknown,,Summer,24.996975010735746,22.0,12.469808918695719,21.676766873504285,41484.0,Rain,1035.8252104351996
1060.0,2024-02-14 03:00,London,Autumn,16.718059630600884,21.0,7.128189192266458,3.9354708817968653,8302.0,,
1061.0,2024-02-14 04:00,London,,17.878578339406126,27.0,9.180814950690905,24.882611852188255,1347.0,,1026.1122329920101
1062.0,2024-02-14T05:00Z,London,,19.299942233556415,96.0,2.403432561584553,41.28666254542704,6396.0,,1047.141197207205
1063.0,14/02/2024 06AM,London,Spring,17.900924702033553,32.0,,10.490967430977589,8299.0,Snow,1026.7286793388748
1064.0,2099-13-40 25:61,London,Autumn,-1.2250476876765575,56.0,85.20756598507015,27.686877516449577,2808.0,Storm,1004.494331875486
1065.0,2099-13-40 25:61,,Spring,33.734228606851815,25.0,23.134423384027194,139.89484102942035,3814.0,Clear,960.5702831295023
1066.0,Unknown,London,Spring,54.33032351539657,21.0,1.1734838398120728,109.51788560675021,7759.0,Snow,970.8752436634866
